ID,H1,H2,H3,H4,A,Value,Cost,Control_value,Control_cost,A1_value_gain,A2_value_gain,A3_value_gain
1,-0.181504655089046,0.900159487581435,-0.723579281120584,-1.61013147998451,0,9.9005355475174,0.0,9.9005355475174,0,14.267911742707557,28.535823485415207,42.80373522812285
2,-0.354307487816005,0.809792983699834,1.18257200301747,-0.985307572318161,0,-10.1641836803525,0.0,-10.1641836803525,0,14.267911742707557,28.535823485415207,42.80373522812285
3,2.11033492985864,7.43876959186718,12.0787925002517,8.44026948424764,0,0.408297804598717,0.0,0.408297804598717,0,164.1536330787183,328.30726615743674,492.460899236155
4,-0.433311470024565,-2.06599198139542,-5.23719715055638,-3.96623528936187,0,-64.4609556908019,0.0,-64.4609556908019,0,14.267911742707557,28.535823485415207,42.80373522812285
5,0.780295958634717,-0.827602000589533,2.02915714718259,0.600596681432786,0,10.7479087113351,0.0,10.7479087113351,0,14.267911742707557,28.535823485415207,42.80373522812285
6,0.712721246020251,-0.481028365072227,-1.22856547245721,-1.95034317556814,0,11.8804105356399,0.0,11.8804105356399,0,14.267911742707557,28.535823485415207,42.80373522812285
7,1.41276932462941,5.94453641532878,9.21799543082704,8.09172998056834,0,6.14183921118589,0.0,6.14183921118589,0,164.1536330787183,328.30726615743674,492.460899236155
8,0.426382623929724,2.00746443639521,3.99821872717651,2.27290492429212,0,-22.4037285812865,0.0,-22.4037285812865,0,14.267911742707557,28.535823485415207,42.80373522812285
9,0.681636863995936,4.30380835404822,8.04711635200679,6.31984012635785,0,-16.4580620979506,0.0,-16.4580620979506,0,97.2636941697256,194.52738833945142,291.7910825091768
10,-0.287536629702405,-2.00519323555839,-2.9894750136006,-3.5600812545688,0,3.67637269389017,0.0,3.67637269389017,0,14.267911742707557,28.535823485415207,42.80373522812285
11,1.83912468821227,7.38384110002049,11.9740958193876,8.84177944642528,0,-0.98284566987014,0.0,-0.98284566987014,0,164.1536330787183,328.30726615743674,492.460899236155
12,0.12760861857714,2.06730587840903,2.87766320481318,1.34468487050097,0,-28.3922056618504,0.0,-28.3922056618504,0,14.267911742707557,28.535823485415207,42.80373522812285
13,-0.949365426576073,2.47195714038856,-2.34935198901659,-1.590596074053,0,121.296820747414,0.0,121.296820747414,0,14.267911742707557,28.535823485415207,42.80373522812285
14,-0.767235514485645,0.110126369282153,-3.75472027001379,-4.77251905412992,0,-45.4777769236578,0.0,-45.4777769236578,0,14.267911742707557,28.535823485415207,42.80373522812285
15,0.80750384251262,-0.48105441640979,1.98014798541959,0.953946023664545,0,6.66821867562433,0.0,6.66821867562433,0,14.267911742707557,28.535823485415207,42.80373522812285
16,0.140285490271,-0.0029467303385231,0.864592273665351,0.544801349762756,0,18.3844110461974,0.0,18.3844110461974,0,14.267911742707557,28.535823485415207,42.80373522812285
17,-1.17575346008258,3.16842941127169,-2.35236322759025,-1.93028158189152,0,-58.0872449798555,0.0,-58.0872449798555,0,14.267911742707557,28.535823485415207,42.80373522812285
18,0.876469531720085,-1.29430488700793,1.55635581908712,1.30867800569564,0,-21.8391098626748,0.0,-21.8391098626748,0,14.267911742707557,28.535823485415207,42.80373522812285
19,0.310205909799258,-1.65768395553706,0.442407623163617,0.342235143538715,0,-19.9915960085347,0.0,-19.9915960085347,0,14.267911742707557,28.535823485415207,42.80373522812285
20,0.777978317000843,-1.2321009716181,-1.39604168822231,-1.51519087055107,0,-56.2797396760953,0.0,-56.2797396760953,0,14.267911742707557,28.535823485415207,42.80373522812285
21,1.53283161270127,2.10603365265574,7.32029851001654,7.6457887903405,0,72.4001397822972,0.0,72.4001397822972,0,128.98902327105029,257.9780465421006,386.96706981315157
22,0.668350408932952,-1.28816688073208,0.69602511699467,-1.23146159989544,0,-19.4590442245537,0.0,-19.4590442245537,0,14.267911742707557,28.535823485415207,42.80373522812285
23,-2.29514386359682,15.2330276774462,17.4498351316449,17.6512036331041,0,-31.531858623724,0.0,-31.531858623724,0,709.7600119389208,1419.5200238778427,2129.2800358167647
24,-0.28287546829044,3.98600521734023,6.31306910650517,5.37414635793111,0,-15.8312634579568,0.0,-15.8312634579568,0,56.752962442656056,113.5059248853118,170.25888732796827
25,0.196312849173764,-0.496397809118054,-1.03462545345463,-1.2309565538908,0,34.8575814057753,0.0,34.8575814057753,0,14.267911742707557,28.535823485415207,42.80373522812285
26,-0.834305572398291,3.48741848831649,4.01907111895714,5.01995047340029,0,-12.8923888813009,0.0,-12.8923888813009,0,56.752962442656056,113.5059248853118,170.25888732796827
27,1.3379705343649,-0.68971398995516,5.68826509861453,4.48948653272513,0,44.739826473039,0.0,44.739826473039,0,56.752962442656056,113.5059248853118,170.25888732796827
28,-0.984981405084494,2.06589958775347,-0.102262885303525,-0.8470309600276,0,9.73260383897235,0.0,9.73260383897235,0,14.267911742707557,28.535823485415207,42.80373522812285
29,0.641054683156503,-1.65080600482344,1.86344052861164,-0.0618443539097879,0,-26.3313474166837,0.0,-26.3313474166837,0,14.267911742707557,28.535823485415207,42.80373522812285
30,0.620233410972204,-2.85185688809888,-1.76326839895092,-2.09929541829442,0,10.4711008144751,0.0,10.4711008144751,0,14.267911742707557,28.535823485415207,42.80373522812285
31,-0.330997411419235,-1.03119330061432,-0.346973800075884,-0.473898826544577,0,-33.5417600671002,0.0,-33.5417600671002,0,14.267911742707557,28.535823485415207,42.80373522812285
32,1.97340812876212,8.99776213424558,16.8946754384207,11.8509233567284,0,63.1045413595628,0.0,63.1045413595628,0,338.23541189500065,676.470823790001,1014.7062356850012
33,-1.62486774860204,4.44412471406316,4.76895248066033,4.26824100490778,0,17.3327813153061,0.0,17.3327813153061,0,56.752962442656056,113.5059248853118,170.25888732796827
34,0.991365600691906,2.9130229837759,7.7897739370317,7.11036252075657,0,19.2310682668362,0.0,19.2310682668362,0,97.2636941697256,194.52738833945142,291.7910825091768
35,1.67721120343441,8.2512465392473,14.9992542722758,14.1800401984314,0,25.634882776227,0.0,25.634882776227,0,467.43418458915653,934.8683691783135,1402.3025537674696
36,0.813643256107047,1.71246290620934,1.8908505723541,0.41567783224397,0,-21.5121586816458,0.0,-21.5121586816458,0,14.267911742707557,28.535823485415207,42.80373522812285
37,0.59721032504693,-0.573550327467461,3.15990245523502,0.257308813350268,0,-14.8702913810514,0.0,-14.8702913810514,0,14.267911742707557,28.535823485415207,42.80373522812285
38,-0.219530829177025,0.576656898665192,-0.877618127546649,-1.16756048498515,0,6.01891069916242,0.0,6.01891069916242,0,14.267911742707557,28.535823485415207,42.80373522812285
39,1.18911866442349,7.24310628260687,15.4321273851762,11.3455011372286,0,31.3015738459557,0.0,31.3015738459557,0,282.2973548597124,564.5947097194237,846.8920645791366
40,0.906604738909012,-2.52982963444265,0.234015074561958,-0.784072463922857,0,-23.3937397210812,0.0,-23.3937397210812,0,14.267911742707557,28.535823485415207,42.80373522812285
41,1.68329799115038,3.1205928159452,5.9404746528878,5.19785264936146,0,-82.3964424627742,0.0,-82.3964424627742,0,56.752962442656056,113.5059248853118,170.25888732796827
42,-0.56556025604551,-0.911166962069867,1.53196714123864,-0.542405853259828,0,38.7325241375022,0.0,38.7325241375022,0,14.267911742707557,28.535823485415207,42.80373522812285
43,-0.218044350427173,-1.15036808882585,-3.32728888139095,-3.19656223825589,0,50.9620807627418,0.0,50.9620807627418,0,14.267911742707557,28.535823485415207,42.80373522812285
