ID,H1,H2,H3,H4,A,Value,Cost,Control_value,Control_cost,A1_value_gain,A2_value_gain,A3_value_gain
1,-0.712032473893384,3.51234401954785,6.63884909338277,5.12222846763143,0,-2.82743147033205,0.0,-2.82743147033205,0,56.8471798729175,113.69435974583516,170.5415396187523
2,1.46277471526991,8.75368666879408,17.70387274549,14.9806876530317,0,-24.915681385736,0.0,-24.915681385736,0,520.2154149479553,1040.4308298959118,1560.6462448438672
3,0.638514741366748,-0.0652578585457477,3.28383291623959,2.76794598175559,0,33.3555721231713,0.0,33.3555721231713,0,13.943830610594969,27.887661221190125,41.831491831784994
4,1.36778156957462,1.62530188056882,4.9615503254733,2.50475407751797,0,-2.29017324635035,0.0,-2.29017324635035,0,13.943830610594969,27.887661221190125,41.831491831784994
5,4.19808031102503,30.439481782329,52.44374223228,45.0160677098661,0,-40.1165551487722,0.0,-40.1165551487722,0,3107.767665615235,6215.535331230469,9323.302996845703
6,1.17033438956467,2.01398336864808,4.46322498412029,3.87253400603612,0,48.4233635449658,0.0,48.4233635449658,0,13.943830610594969,27.887661221190125,41.831491831784994
7,3.68266396971556,22.5771450008092,40.5955461229348,33.7748089508884,0,26.1273654573196,0.0,26.1273654573196,0,3107.767665615235,6215.535331230469,9323.302996845703
8,-0.455086607614071,1.59612689086593,0.0389349651005544,-0.303220059731032,0,26.6093430871831,0.0,26.6093430871831,0,13.943830610594969,27.887661221190125,41.831491831784994
9,0.273042218868827,-2.21491240788885,-6.31534973724812,-6.25635683955482,0,25.6199036716612,0.0,25.6199036716612,0,102.90038656216748,205.80077312433488,308.7011596865023
10,0.629731729085526,-1.88883058604855,-0.531188655028297,-1.57912934344729,0,16.9249073164314,0.0,16.9249073164314,0,13.943830610594969,27.887661221190125,41.831491831784994
11,0.924019850765945,2.07218597147668,2.56888136964985,0.604173509418781,0,1.30537801972601,0.0,1.30537801972601,0,13.943830610594969,27.887661221190125,41.831491831784994
12,0.102069377910379,2.71876726960301,5.8995758856353,4.65642883332927,0,-25.8996564553379,0.0,-25.8996564553379,0,56.8471798729175,113.69435974583516,170.5415396187523
13,0.435237932556942,3.59983972988241,6.40592446351011,4.91517348323396,0,-8.75443028598471,0.0,-8.75443028598471,0,56.8471798729175,113.69435974583516,170.5415396187523
14,-1.48453787832189,6.42130644894786,2.56214059918767,4.46368437266876,0,36.3059410855966,0.0,36.3059410855966,0,56.8471798729175,113.69435974583516,170.5415396187523
15,1.58778521008539,8.0344523781636,13.6987927769121,11.3306297053292,0,-13.0460850674502,0.0,-13.0460850674502,0,306.55287569066843,613.1057513813371,919.658627072006
16,1.21099720369921,4.97391708456339,9.02864365095949,6.90937046328902,0,-20.4370038632109,0.0,-20.4370038632109,0,99.46722071186733,198.93444142373477,298.4016621356019
17,-0.228562424369726,-1.63758051649691,-4.74135805110443,-3.95956737837992,0,16.3749414990633,0.0,16.3749414990633,0,13.943830610594969,27.887661221190125,41.831491831784994
18,1.12607684136249,-1.42561862209638,-4.81700846377231,-4.69214149061345,0,20.100141173413,0.0,20.100141173413,0,13.943830610594969,27.887661221190125,41.831491831784994
19,1.32914810152069,5.47126418951104,11.5827830920223,6.86031186132929,0,-3.90019005980912,0.0,-3.90019005980912,0,99.46722071186733,198.93444142373477,298.4016621356019
20,1.48678092425664,7.81860470041005,12.4983008199374,10.3601218478598,0,13.3972129609734,0.0,13.3972129609734,0,253.88062117387898,507.76124234775756,761.6418635216368
21,0.985458046344205,3.44465613221445,8.12493698444826,5.91131170745691,0,10.7839465113927,0.0,10.7839465113927,0,56.8471798729175,113.69435974583516,170.5415396187523
22,-0.624565750569253,-0.760266402438798,-2.51343576653457,-1.50020936967421,0,-10.2034221215629,0.0,-10.2034221215629,0,13.943830610594969,27.887661221190125,41.831491831784994
23,0.577643212894911,5.31056477345165,8.11564015479893,6.7235644990277,0,9.8520357448999,0.0,9.8520357448999,0,99.46722071186733,198.93444142373477,298.4016621356019
24,0.963103842570446,-4.27012397577541,-4.00916939792644,-4.05125061217642,0,-18.6792031414093,0.0,-18.6792031414093,0,13.943830610594969,27.887661221190125,41.831491831784994
25,2.40048853218322,12.1702195637083,18.6763155959037,17.0627985098899,0,33.393704503549,0.0,33.393704503549,0,668.9924219287983,1337.984843857596,2006.9772657863953
26,0.133925742064186,-2.25096528183115,-2.42614799758596,-5.57134762164475,0,-4.08944658707225,0.0,-4.08944658707225,0,102.90038656216748,205.80077312433488,308.7011596865023
27,0.984961249581253,0.576928897922067,7.20730207733912,4.05782534524772,0,47.2114665102689,0.0,47.2114665102689,0,56.8471798729175,113.69435974583516,170.5415396187523
28,0.492998794927539,0.403273757081983,2.02273860074607,1.02727381609319,0,-15.2058492233376,0.0,-15.2058492233376,0,13.943830610594969,27.887661221190125,41.831491831784994
